OBJECTID,trans_id,group_,UTMX,UTMY,Photo,Trans,lat,long_,id_group,id_group_X,id_group_Y,RASTERVALU
560,16,2,119154.839300000006915,9081099.331000000238419,300160036,16,-8.297988999999999,125.543496000000005,16_2,2.000000000000000,16.000000000000000,1088.3133545
561,16,3,119203.598800000007031,9081099.533999999985099,300160065,16,-8.297991000000000,125.543937999999997,16_3,3.000000000000000,16.000000000000000,1088.3133545
562,16,4,119248.006699999998091,9081092.721999999135733,300160092,16,-8.298056000000001,125.544340000000005,16_4,4.000000000000000,16.000000000000000,1088.3133545
563,16,5,119279.384300000005169,9081087.346999999135733,300160112,16,-8.298107000000000,125.544623999999999,16_5,5.000000000000000,16.000000000000000,1088.3133545
564,16,6,119318.611300000004121,9081080.047000000253320,300160136,16,-8.298176000000000,125.544978999999998,16_6,6.000000000000000,16.000000000000000,1088.3133545
565,16,7,119347.010500000003958,9081074.644999999552965,300160153,16,-8.298227000000001,125.545236000000003,16_7,7.000000000000000,16.000000000000000,1088.3133545
566,16,8,119379.067200000004959,9081067.282999999821186,300160172,16,-8.298296000000001,125.545525999999995,16_8,8.000000000000000,16.000000000000000,1088.3133545
567,16,9,119407.912400000001071,9081061.332000000402331,300160188,16,-8.298352000000000,125.545787000000004,16_9,9.000000000000000,16.000000000000000,1088.3133545
568,16,10,119443.688800000003539,9081057.544999999925494,300160208,16,-8.298389000000000,125.546110999999996,16_10,10.000000000000000,16.000000000000000,1088.3133545
569,16,11,119482.162899999995716,9081048.023000000044703,300160228,16,-8.298477999999999,125.546458999999999,16_11,11.000000000000000,16.000000000000000,1088.3133545
570,16,12,119511.779200000004494,9081042.189999999478459,300160243,16,-8.298533000000001,125.546727000000004,16_12,12.000000000000000,16.000000000000000,1088.3133545
571,16,13,119544.240499999999884,9081039.039000000804663,300160260,16,-8.298564000000001,125.547021000000001,16_13,13.000000000000000,16.000000000000000,1088.3133545
572,16,14,119594.624100000000908,9081030.062999999150634,300160285,16,-8.298648999999999,125.547477000000001,16_14,14.000000000000000,16.000000000000000,1088.3133545
573,16,15,119623.902700000006007,9081025.002000000327826,300160300,16,-8.298697000000001,125.547742000000000,16_15,15.000000000000000,16.000000000000000,1088.3133545
574,16,16,119670.225099999996019,9081013.664999999105930,300160326,16,-8.298802999999999,125.548160999999993,16_16,16.000000000000000,16.000000000000000,1088.3133545
575,16,17,119702.824500000002445,9081007.303999999538064,300160342,16,-8.298863000000001,125.548456000000002,16_17,17.000000000000000,16.000000000000000,1088.3133545
576,16,18,119739.848899999997229,9080999.540999999269843,300160360,16,-8.298935999999999,125.548790999999994,16_18,18.000000000000000,16.000000000000000,1088.3133545
577,16,19,119786.786800000001676,9080993.526000000536442,300160383,16,-8.298994000000000,125.549216000000001,16_19,19.000000000000000,16.000000000000000,1088.3133545
578,16,20,119814.788199999995413,9080995.763000000268221,300160397,16,-8.298976000000000,125.549469999999999,16_20,20.000000000000000,16.000000000000000,1088.3133545
579,16,21,119860.865200000000186,9080999.929999999701977,300160420,16,-8.298942000000000,125.549887999999996,16_21,21.000000000000000,16.000000000000000,1088.3133545
580,16,22,119895.274699999994482,9081013.741000000387430,300160439,16,-8.298819999999999,125.550201000000001,16_22,22.000000000000000,16.000000000000000,1088.3133545
581,16,23,119933.303799999994226,9081017.283999999985099,300160465,16,-8.298791000000000,125.550545999999997,16_23,23.000000000000000,16.000000000000000,1087.4199219
582,16,24,119959.122199999997974,9081016.844000000506639,300160479,16,-8.298797000000000,125.550780000000003,16_24,24.000000000000000,16.000000000000000,1087.4199219
583,16,25,119996.706699999995180,9081033.451999999582767,300160502,16,-8.298650000000000,125.551122000000007,16_25,25.000000000000000,16.000000000000000,1087.4199219
584,16,26,120031.432799999995041,9081048.927999999374151,300160524,16,-8.298513000000000,125.551438000000005,16_26,26.000000000000000,16.000000000000000,1087.4199219
585,16,27,120053.313200000004144,9081057.313999999314547,300160537,16,-8.298439000000000,125.551636999999999,16_27,27.000000000000000,16.000000000000000,1087.4199219
586,16,28,120081.497300000002724,9081076.608999999240041,300160555,16,-8.298266999999999,125.551894000000004,16_28,28.000000000000000,16.000000000000000,1087.4199219
587,16,29,120092.362699999997858,9081095.753000000491738,300160569,16,-8.298095000000000,125.551993999999993,16_29,29.000000000000000,16.000000000000000,1087.4199219
588,16,30,120132.929499999998370,9081111.944000000134110,300160605,16,-8.297952000000000,125.552363000000000,16_30,30.000000000000000,16.000000000000000,1087.4199219
589,16,31,120184.167400000005728,9081106.187000000849366,300160636,16,-8.298007999999999,125.552826999999994,16_31,31.000000000000000,16.000000000000000,1087.4199219
590,17,1,115114.866200000004028,9085844.222999999299645,300170690,17,-8.254830000000000,125.507254000000003,17_1,1.000000000000000,17.000000000000000,0.0000000
591,17,2,115148.495100000000093,9085872.096000000834465,300170718,17,-8.254581000000000,125.507560999999995,17_2,2.000000000000000,17.000000000000000,0.0000000
592,17,3,115175.467799999998533,9085891.494000000879169,300170737,17,-8.254408000000000,125.507807000000000,17_3,3.000000000000000,17.000000000000000,0.0000000
593,17,4,115211.276400000002468,9085909.861999999731779,300170765,17,-8.254244999999999,125.508133000000001,17_4,4.000000000000000,17.000000000000000,0.0000000
594,17,5,115236.059099999998580,9085927.357000000774860,300170781,17,-8.254089000000000,125.508358999999999,17_5,5.000000000000000,17.000000000000000,0.0000000
595,17,6,115256.021299999993062,9085940.934000000357628,300170794,17,-8.253968000000000,125.508540999999994,17_6,6.000000000000000,17.000000000000000,0.0000000
596,17,7,115281.265700000003562,9085956.107999999076128,300170809,17,-8.253833000000000,125.508770999999996,17_7,7.000000000000000,17.000000000000000,0.0000000
597,17,8,115310.828399999998510,9085969.547000000253320,300170826,17,-8.253714000000000,125.509039999999999,17_8,8.000000000000000,17.000000000000000,0.0000000
598,17,9,115343.285600000002887,9085992.648000000044703,300170845,17,-8.253508000000000,125.509336000000005,17_9,9.000000000000000,17.000000000000000,0.0000000
599,17,10,115370.136400000003050,9086013.373999999836087,300170860,17,-8.253323000000000,125.509580999999997,17_10,10.000000000000000,17.000000000000000,0.0000000
600,17,11,115401.122600000002421,9086040.669999999925494,300170878,17,-8.253079000000000,125.509863999999993,17_11,11.000000000000000,17.000000000000000,0.0000000
601,17,12,115431.485499999995227,9086063.530999999493361,300170895,17,-8.252875000000000,125.510141000000004,17_12,12.000000000000000,17.000000000000000,0.0000000
602,17,13,115466.832500000004075,9086096.846999999135733,300170917,17,-8.252577000000000,125.510463999999999,17_13,13.000000000000000,17.000000000000000,385.5285339
603,17,14,115495.180500000002212,9086123.013000000268221,300170936,17,-8.252343000000000,125.510722999999999,17_14,14.000000000000000,17.000000000000000,385.5285339
604,17,15,115528.153699999995297,9086150.216000000014901,300170957,17,-8.252100000000000,125.511024000000006,17_15,15.000000000000000,17.000000000000000,385.5285339
605,17,16,115569.515599999998813,9086177.049000000581145,300170983,17,-8.251861000000000,125.511401000000006,17_16,16.000000000000000,17.000000000000000,385.5285339
606,17,17,115596.350200000000768,9086199.657999999821186,300171001,17,-8.251659000000000,125.511645999999999,17_17,17.000000000000000,17.000000000000000,385.5285339
607,17,18,115620.596099999995204,9086215.486999999731779,300171015,17,-8.251518000000001,125.511866999999995,17_18,18.000000000000000,17.000000000000000,385.5285339
608,17,19,115645.690600000001723,9086235.199999999254942,300171030,17,-8.251341999999999,125.512096000000000,17_19,19.000000000000000,17.000000000000000,385.5285339
609,17,20,115671.271999999997206,9086262.337999999523163,300171048,17,-8.251099000000000,125.512330000000006,17_20,20.000000000000000,17.000000000000000,385.5285339
610,17,21,115707.344200000006822,9086288.460999999195337,300171069,17,-8.250866000000000,125.512658999999999,17_21,21.000000000000000,17.000000000000000,385.5285339
611,17,22,115738.860000000000582,9086318.309000000357628,300171088,17,-8.250598999999999,125.512946999999997,17_22,22.000000000000000,17.000000000000000,385.5285339
612,17,23,115762.324999999997090,9086335.128000000491738,300171101,17,-8.250449000000000,125.513160999999997,17_23,23.000000000000000,17.000000000000000,385.5285339
613,17,24,115795.067999999999302,9086363.437000000849366,300171119,17,-8.250196000000001,125.513459999999995,17_24,24.000000000000000,17.000000000000000,385.5285339
614,17,25,115815.071200000005774,9086384.987999999895692,300171131,17,-8.250003000000000,125.513643000000002,17_25,25.000000000000000,17.000000000000000,385.5285339
615,17,26,115844.587799999993877,9086403.743000000715256,300171146,17,-8.249836000000000,125.513912000000005,17_26,26.000000000000000,17.000000000000000,385.5285339
616,17,27,115880.230500000005122,9086441.158999999985099,300171170,17,-8.249501000000000,125.514238000000006,17_27,27.000000000000000,17.000000000000000,385.5285339
617,17,28,115907.331500000000233,9086458.562999999150634,300171188,17,-8.249345999999999,125.514484999999993,17_28,28.000000000000000,17.000000000000000,385.5285339
618,17,29,115943.607199999998556,9086486.680999999865890,300171214,17,-8.249095000000001,125.514815999999996,17_29,29.000000000000000,17.000000000000000,385.5285339
619,17,30,115982.033400000000256,9086521.241000000387430,300171245,17,-8.248786000000001,125.515167000000005,17_30,30.000000000000000,17.000000000000000,385.5285339
620,17,31,116007.557000000000698,9086542.396999999880791,300171266,17,-8.248597000000000,125.515400000000000,17_31,31.000000000000000,17.000000000000000,385.5285339
621,17,32,116021.532900000005611,9086559.244000000879169,300171277,17,-8.248446000000000,125.515528000000003,17_32,32.000000000000000,17.000000000000000,385.5285339
622,17,33,116044.528699999995297,9086579.270999999716878,300171294,17,-8.248267000000000,125.515737999999999,17_33,33.000000000000000,17.000000000000000,385.5285339
623,17,34,116075.247499999997672,9086599.365000000223517,300171314,17,-8.248087999999999,125.516018000000003,17_34,34.000000000000000,17.000000000000000,0.0000000
624,17,35,116109.309099999998580,9086628.348999999463558,300171339,17,-8.247828999999999,125.516328999999999,17_35,35.000000000000000,17.000000000000000,0.0000000
625,17,36,116140.781900000001770,9086663.180999999865890,300171363,17,-8.247517000000000,125.516616999999997,17_36,36.000000000000000,17.000000000000000,0.0000000
626,17,37,116167.321800000005169,9086681.687999999150634,300171378,17,-8.247351999999999,125.516858999999997,17_37,37.000000000000000,17.000000000000000,0.0000000
627,17,38,116193.154500000004191,9086718.020999999716878,300171400,17,-8.247026000000000,125.517095999999995,17_38,38.000000000000000,17.000000000000000,0.0000000
628,17,39,116215.916200000006938,9086739.596000000834465,300171414,17,-8.246833000000001,125.517303999999996,17_39,39.000000000000000,17.000000000000000,0.0000000
629,17,40,116262.129400000005262,9086741.661000000312924,300171438,17,-8.246817999999999,125.517723000000004,17_40,40.000000000000000,17.000000000000000,0.0000000
630,17,41,116294.369900000005146,9086777.051999999210238,300171481,17,-8.246501000000000,125.518017999999998,17_41,41.000000000000000,17.000000000000000,0.0000000
631,17,42,116274.313500000003842,9086799.471999999135733,300171495,17,-8.246297000000000,125.517837999999998,17_42,42.000000000000000,17.000000000000000,0.0000000
632,17,43,116277.616099999999278,9086838.267000000923872,300171517,17,-8.245946999999999,125.517871000000000,17_43,43.000000000000000,17.000000000000000,0.0000000
633,17,44,116294.045700000002398,9086864.769999999552965,300171535,17,-8.245709000000000,125.518022000000002,17_44,44.000000000000000,17.000000000000000,0.0000000
634,17,45,116315.938399999999092,9086884.787000000476837,300171550,17,-8.245530000000000,125.518221999999994,17_45,45.000000000000000,17.000000000000000,0.0000000
635,17,46,116342.787500000005821,9086918.471000000834465,300171572,17,-8.245227999999999,125.518467999999999,17_46,46.000000000000000,17.000000000000000,0.0000000
636,17,47,116354.679999999993015,9086933.858999999240041,300171582,17,-8.245089999999999,125.518576999999993,17_47,47.000000000000000,17.000000000000000,0.0000000
637,17,48,116377.821400000000722,9086962.526000000536442,300171601,17,-8.244833000000000,125.518788999999998,17_48,48.000000000000000,17.000000000000000,0.0000000
638,17,49,116394.849199999996927,9086983.719000000506639,300171620,17,-8.244643000000000,125.518945000000002,17_49,49.000000000000000,17.000000000000000,0.0000000
639,17,50,116412.431700000001001,9087017.210000000894070,300171642,17,-8.244342000000000,125.519107000000005,17_50,50.000000000000000,17.000000000000000,0.0000000
640,17,51,116428.181899999995949,9087033.074999999254942,300171655,17,-8.244199999999999,125.519250999999997,17_51,51.000000000000000,17.000000000000000,0.0000000
641,17,52,116458.970199999996112,9087070.559000000357628,300171683,17,-8.243864000000000,125.519532999999996,17_52,52.000000000000000,17.000000000000000,0.0000000
642,18,1,117696.711400000000140,9089589.319000000134110,300181714,18,-8.221220000000001,125.530949000000007,18_1,1.000000000000000,18.000000000000000,123.3375931
643,18,2,117732.845300000000861,9089608.792999999597669,300181739,18,-8.221047000000000,125.531278000000000,18_2,2.000000000000000,18.000000000000000,123.3375931
644,18,3,117758.691300000005867,9089618.541999999433756,300181757,18,-8.220961000000001,125.531513000000004,18_3,3.000000000000000,18.000000000000000,123.3375931
645,18,4,117790.648799999995390,9089636.096999999135733,300181782,18,-8.220805000000000,125.531803999999994,18_4,4.000000000000000,18.000000000000000,123.3375931
646,18,5,117823.108099999997648,9089646.678999999538064,300181804,18,-8.220712000000001,125.532099000000002,18_5,5.000000000000000,18.000000000000000,123.3375931
647,18,6,117853.900899999993271,9089658.574999999254942,300181825,18,-8.220606999999999,125.532379000000006,18_6,6.000000000000000,18.000000000000000,123.3375931
648,18,7,117885.880600000004051,9089673.583000000566244,300181846,18,-8.220473999999999,125.532669999999996,18_7,7.000000000000000,18.000000000000000,123.3375931
649,18,8,117907.202900000003865,9089683.292999999597669,300181859,18,-8.220388000000000,125.532864000000004,18_8,8.000000000000000,18.000000000000000,123.3375931
650,18,9,117934.558999999993830,9089697.041999999433756,300181876,18,-8.220266000000001,125.533113000000000,18_9,9.000000000000000,18.000000000000000,123.3375931
651,18,10,117955.323999999993248,9089707.412000000476837,300181889,18,-8.220174000000000,125.533302000000006,18_10,10.000000000000000,18.000000000000000,123.3375931
652,18,11,117990.610799999994924,9089722.779999999329448,300181909,18,-8.220038000000001,125.533623000000006,18_11,11.000000000000000,18.000000000000000,123.3375931
653,18,12,118021.840200000006007,9089735.233999999240041,300181927,18,-8.219927999999999,125.533906999999999,18_12,12.000000000000000,18.000000000000000,123.3375931
654,18,13,118045.466100000005099,9089746.514000000432134,300181941,18,-8.219828000000000,125.534121999999996,18_13,13.000000000000000,18.000000000000000,123.3375931
655,18,14,118078.916599999996834,9089757.325999999418855,300181961,18,-8.219733000000000,125.534425999999996,18_14,14.000000000000000,18.000000000000000,123.3375931
656,18,15,118104.255099999994854,9089761.974999999627471,300181974,18,-8.219692999999999,125.534655999999998,18_15,15.000000000000000,18.000000000000000,123.3375931
657,18,16,118140.373800000001211,9089770.483999999240041,300181992,18,-8.219619000000000,125.534983999999994,18_16,16.000000000000000,18.000000000000000,123.3375931
658,18,17,118171.761499999993248,9089777.401000000536442,300182008,18,-8.219559000000000,125.535269000000000,18_17,17.000000000000000,18.000000000000000,85.4707718
659,18,18,118212.523799999995390,9089784.842000000178814,300182028,18,-8.219495000000000,125.535639000000003,18_18,18.000000000000000,18.000000000000000,85.4707718
660,18,19,118256.581699999995180,9089793.972999999299645,300182049,18,-8.219416000000001,125.536039000000002,18_19,19.000000000000000,18.000000000000000,85.4707718
661,18,20,118287.645099999994272,9089800.111999999731779,300182064,18,-8.219363000000000,125.536321000000001,18_20,20.000000000000000,18.000000000000000,85.4707718
662,18,21,118316.626600000003236,9089804.572000000625849,300182078,18,-8.219325000000000,125.536584000000005,18_21,21.000000000000000,18.000000000000000,85.4707718
663,18,22,118348.373999999996158,9089808.168999999761581,300182093,18,-8.219295000000001,125.536872000000002,18_22,22.000000000000000,18.000000000000000,85.4707718
664,18,23,118384.980999999999767,9089811.255000000819564,300182110,18,-8.219270000000000,125.537204000000003,18_23,23.000000000000000,18.000000000000000,85.4707718
665,18,24,118430.209300000002258,9089812.642999999225140,300182136,18,-8.219260999999999,125.537614000000005,18_24,24.000000000000000,18.000000000000000,85.4707718
666,18,25,118477.809200000003329,9089807.737999999895692,300182163,18,-8.219309000000001,125.538044999999997,18_25,25.000000000000000,18.000000000000000,85.4707718
667,18,26,118509.198600000003353,9089801.697000000625849,300182183,18,-8.219366000000001,125.538329000000004,18_26,26.000000000000000,18.000000000000000,85.4707718
668,18,27,118549.529899999994086,9089795.178999999538064,300182208,18,-8.219428000000001,125.538694000000007,18_27,27.000000000000000,18.000000000000000,85.4707718
669,18,28,118581.903600000005099,9089790.142000000923872,300182231,18,-8.219476000000000,125.538987000000006,18_28,28.000000000000000,18.000000000000000,85.4707718
670,18,29,118600.915500000002794,9089786.319000000134110,300182243,18,-8.219512000000000,125.539158999999998,18_29,29.000000000000000,18.000000000000000,85.4707718
671,18,30,118632.111900000003516,9089777.063999999314547,300182264,18,-8.219598000000000,125.539440999999997,18_30,30.000000000000000,18.000000000000000,85.4707718
672,18,31,118677.705400000006193,9089761.731000000610948,300182294,18,-8.219740000000000,125.539852999999994,18_31,31.000000000000000,18.000000000000000,85.4707718
673,18,32,118717.986399999994319,9089748.234999999403954,300182321,18,-8.219865000000000,125.540216999999998,18_32,32.000000000000000,18.000000000000000,85.4707718
674,18,33,118746.661399999997229,9089737.074999999254942,300182340,18,-8.219968000000000,125.540475999999998,18_33,33.000000000000000,18.000000000000000,85.4707718
675,18,34,118765.905100000003586,9089719.187999999150634,300182356,18,-8.220131000000000,125.540649000000002,18_34,34.000000000000000,18.000000000000000,85.4707718
676,18,35,118801.537700000000768,9089707.312999999150634,300182376,18,-8.220241000000000,125.540970999999999,18_35,35.000000000000000,18.000000000000000,85.4707718
677,18,36,118835.794699999998556,9089701.405999999493361,300182398,18,-8.220297000000000,125.541280999999998,18_36,36.000000000000000,18.000000000000000,85.4707718
678,18,37,118859.261899999997695,9089692.748999999836087,300182414,18,-8.220376999999999,125.541493000000003,18_37,37.000000000000000,18.000000000000000,85.4707718
679,18,38,118898.693599999998696,9089675.368000000715256,300182438,18,-8.220537000000000,125.541848999999999,18_38,38.000000000000000,18.000000000000000,85.4707718
680,18,39,118927.206399999995483,9089670.187999999150634,300182456,18,-8.220586000000001,125.542107000000001,18_39,39.000000000000000,18.000000000000000,85.4707718
681,18,40,118964.303899999998976,9089654.780999999493361,300182480,18,-8.220727999999999,125.542441999999994,18_40,40.000000000000000,18.000000000000000,85.4707718
682,18,41,119000.127299999992829,9089646.341000000014901,300182503,18,-8.220807000000001,125.542766000000000,18_41,41.000000000000000,18.000000000000000,85.4707718
683,18,42,119036.027600000001257,9089641.778000000864267,300182524,18,-8.220851000000000,125.543091000000004,18_42,42.000000000000000,18.000000000000000,85.4707718
684,18,43,119066.138000000006286,9089643.255999999120831,300182545,18,-8.220840000000001,125.543363999999997,18_43,43.000000000000000,18.000000000000000,85.4707718
685,18,44,119093.491899999993620,9089644.489000000059605,300182563,18,-8.220831000000000,125.543611999999996,18_44,44.000000000000000,18.000000000000000,85.4707718
686,18,45,119126.835399999996298,9089642.119000000879169,300182583,18,-8.220855000000000,125.543914000000001,18_45,45.000000000000000,18.000000000000000,85.4707718
687,18,46,119176.615600000004633,9089640.222999999299645,300182614,18,-8.220876000000001,125.544364999999999,18_46,46.000000000000000,18.000000000000000,57.4376144
688,18,47,119199.676999999996042,9089640.199999999254942,300182627,18,-8.220878000000001,125.544573999999997,18_47,47.000000000000000,18.000000000000000,57.4376144
689,18,48,119251.053799999994226,9089645.073999999091029,300182659,18,-8.220838000000001,125.545040000000000,18_48,48.000000000000000,18.000000000000000,57.4376144
690,18,49,119282.142800000001444,9089648.221999999135733,300182681,18,-8.220812000000000,125.545321999999999,18_49,49.000000000000000,18.000000000000000,57.4376144
691,19,1,2453.186087999999927,8982825.040999999269843,300190019,19,-9.173539000000000,124.475628000000000,19_1,1.000000000000000,19.000000000000000,1130.7893066
692,19,2,2415.064770999999837,8982789.291999999433756,300190051,19,-9.173857000000000,124.475278000000003,19_2,2.000000000000000,19.000000000000000,1130.7893066
693,19,3,2387.532517999999982,8982761.550000000745058,300190069,19,-9.174104000000000,124.475025000000002,19_3,3.000000000000000,19.000000000000000,1130.7893066
694,19,4,2360.133921999999984,8982740.687000000849366,300190087,19,-9.174289000000000,124.474773999999996,19_4,4.000000000000000,19.000000000000000,1130.7893066
695,19,5,2322.782983000000058,8982731.232000000774860,300190104,19,-9.174370000000000,124.474434000000002,19_5,5.000000000000000,19.000000000000000,1130.7893066
696,19,6,2287.563329000000067,8982753.744999999180436,300190128,19,-9.174163000000000,124.474117000000007,19_6,6.000000000000000,19.000000000000000,1130.7893066
697,19,7,2251.176069000000098,8982746.520999999716878,300190175,19,-9.174224000000001,124.473786000000004,19_7,7.000000000000000,19.000000000000000,1130.7893066
698,19,8,2217.487161000000015,8982752.528000000864267,300190191,19,-9.174166000000000,124.473481000000007,19_8,8.000000000000000,19.000000000000000,1130.7893066
699,19,9,2176.391744000000017,8982760.326999999582767,300190209,19,-9.174091000000001,124.473108999999994,19_9,9.000000000000000,19.000000000000000,1130.7893066
700,19,10,2144.273432999999841,8982764.135999999940395,300190223,19,-9.174053000000001,124.472818000000004,19_10,10.000000000000000,19.000000000000000,1130.7893066
701,19,11,2124.381934000000001,8982768.432000000029802,300190232,19,-9.174011999999999,124.472638000000003,19_11,11.000000000000000,19.000000000000000,1130.7893066
702,19,12,2093.494862999999896,8982779.466000000014901,300190246,19,-9.173909000000000,124.472358999999997,19_12,12.000000000000000,19.000000000000000,1130.7893066
703,19,13,2075.904305000000022,8982793.551000000908971,300190255,19,-9.173780000000001,124.472200999999998,19_13,13.000000000000000,19.000000000000000,1130.7893066
704,19,14,2050.155079000000114,8982816.627000000327826,300190271,19,-9.173569000000001,124.471969999999999,19_14,14.000000000000000,19.000000000000000,1130.7893066
705,19,15,2018.930491999999958,8982854.384999999776483,300190292,19,-9.173225000000000,124.471691000000007,19_15,15.000000000000000,19.000000000000000,1130.7893066
706,19,16,1984.390349999999899,8982892.877000000327826,300190314,19,-9.172874000000000,124.471382000000006,19_16,16.000000000000000,19.000000000000000,1130.7893066
707,19,17,1962.291281999999910,8982914.890000000596046,300190330,19,-9.172673000000000,124.471183999999994,19_17,17.000000000000000,19.000000000000000,1130.7893066
708,19,18,1936.504648999999972,8982958.371999999508262,300190355,19,-9.172278000000000,124.470955000000004,19_18,18.000000000000000,19.000000000000000,1130.7893066
709,19,19,1907.562087999999903,8982989.948000000789762,300190374,19,-9.171989999999999,124.470696000000004,19_19,19.000000000000000,19.000000000000000,1130.7893066
710,19,20,1881.922297000000071,8982995.612999999895692,300190388,19,-9.171936000000001,124.470464000000007,19_20,20.000000000000000,19.000000000000000,1130.7893066
711,19,21,1851.263263000000052,8983014.745999999344349,300190404,19,-9.171760000000001,124.470187999999993,19_21,21.000000000000000,19.000000000000000,1130.7893066
712,19,22,1832.900728000000072,8983037.582000000402331,300190416,19,-9.171552000000000,124.470023999999995,19_22,22.000000000000000,19.000000000000000,0.0000000
713,19,23,1819.100365999999894,8983065.688999999314547,300190429,19,-9.171296999999999,124.469902000000005,19_23,23.000000000000000,19.000000000000000,0.0000000
714,19,24,1807.029876000000058,8983087.718000000342727,300190439,19,-9.171097000000000,124.469795000000005,19_24,24.000000000000000,19.000000000000000,0.0000000
715,19,25,1778.372370000000046,8983105.434000000357628,300190453,19,-9.170934000000001,124.469537000000003,19_25,25.000000000000000,19.000000000000000,0.0000000
716,19,26,1743.453553000000056,8983121.517999999225140,300190467,19,-9.170785000000000,124.469222000000002,19_26,26.000000000000000,19.000000000000000,0.0000000
717,19,27,1712.528643000000102,8983126.783999999985099,300190479,19,-9.170733999999999,124.468941999999998,19_27,27.000000000000000,19.000000000000000,0.0000000
718,19,28,1676.399983000000020,8983125.219000000506639,300190492,19,-9.170743999999999,124.468614000000002,19_28,28.000000000000000,19.000000000000000,0.0000000
719,19,29,1626.447940999999901,8983109.948000000789762,300190515,19,-9.170876000000000,124.468159000000000,19_29,29.000000000000000,19.000000000000000,0.0000000
720,19,30,1597.992498000000069,8983102.934000000357628,300190527,19,-9.170935999999999,124.467900000000000,19_30,30.000000000000000,19.000000000000000,0.0000000
721,19,31,1564.819852000000083,8983094.197000000625849,300190541,19,-9.171011000000000,124.467597999999995,19_31,31.000000000000000,19.000000000000000,0.0000000
722,19,32,1531.249880000000076,8983082.017000000923872,300190557,19,-9.171117000000001,124.467292000000000,19_32,32.000000000000000,19.000000000000000,0.0000000
723,19,33,1508.198906999999963,8983083.389000000432134,300190566,19,-9.171101999999999,124.467083000000002,19_33,33.000000000000000,19.000000000000000,0.0000000
724,19,34,1474.131605000000036,8983084.400000000372529,300190580,19,-9.171089000000000,124.466774000000001,19_34,34.000000000000000,19.000000000000000,0.0000000
725,19,35,1462.467945000000100,8983039.335000000894070,300190614,19,-9.171493999999999,124.466662999999997,19_35,35.000000000000000,19.000000000000000,0.0000000
726,19,36,1482.452813999999989,8983018.959000000730157,300190628,19,-9.171680000000000,124.466842000000000,19_36,36.000000000000000,19.000000000000000,0.0000000
727,19,37,1507.995893999999907,8982977.358999999240041,300190652,19,-9.172058000000000,124.467068999999995,19_37,37.000000000000000,19.000000000000000,0.0000000
728,19,38,1463.116142999999965,8982953.167999999597669,300190689,19,-9.172271000000000,124.466659000000007,19_38,38.000000000000000,19.000000000000000,0.0000000
729,19,39,1391.360818999999992,8982953.925000000745058,300190722,19,-9.172256000000001,124.466008000000002,19_39,39.000000000000000,19.000000000000000,0.0000000
730,19,40,1362.018878999999970,8982938.582000000402331,300190743,19,-9.172390999999999,124.465739999999997,19_40,40.000000000000000,19.000000000000000,0.0000000
731,19,41,1331.345964000000095,8982950.061000000685453,300190761,19,-9.172283999999999,124.465463000000000,19_41,41.000000000000000,19.000000000000000,0.0000000
732,19,42,1300.583292999999912,8982968.637000000104308,300190779,19,-9.172113000000000,124.465186000000003,19_42,42.000000000000000,19.000000000000000,0.0000000
733,19,43,1283.461031999999932,8982980.509999999776483,300190788,19,-9.172003999999999,124.465031999999994,19_43,43.000000000000000,19.000000000000000,0.0000000
734,19,44,1244.723868999999922,8983002.200999999418855,300190809,19,-9.171804000000000,124.464682999999994,19_44,44.000000000000000,19.000000000000000,0.0000000
735,19,45,1222.630339999999933,8983015.008999999612570,300190821,19,-9.171685999999999,124.464483999999999,19_45,45.000000000000000,19.000000000000000,0.0000000
736,19,46,1192.325953000000027,8983040.911000000312924,300190838,19,-9.171449000000001,124.464212000000003,19_46,46.000000000000000,19.000000000000000,0.0000000
737,19,47,1160.113796000000093,8983060.800000000745058,300190851,19,-9.171265999999999,124.463921999999997,19_47,47.000000000000000,19.000000000000000,0.0000000
738,19,48,1133.027100999999902,8983067.554999999701977,300190863,19,-9.171201999999999,124.463677000000004,19_48,48.000000000000000,19.000000000000000,0.0000000
739,19,49,1087.272308000000066,8983068.972999999299645,300190882,19,-9.171184000000000,124.463262000000000,19_49,49.000000000000000,19.000000000000000,0.0000000
740,19,50,1059.224699999999984,8983073.277000000700355,300190894,19,-9.171142000000000,124.463008000000002,19_50,50.000000000000000,19.000000000000000,0.0000000
741,20,1,-172.135703199999995,8983471.709000000730157,300200916,20,-9.167408999999999,124.451881000000000,20_1,1.000000000000000,20.000000000000000,1066.7176514
742,20,2,-210.470769399999995,8983470.224999999627471,300200946,20,-9.167418000000000,124.451532999999998,20_2,2.000000000000000,20.000000000000000,1066.7176514
743,20,3,-243.485878100000008,8983483.780999999493361,300200963,20,-9.167292000000000,124.451234999999997,20_3,3.000000000000000,20.000000000000000,1066.7176514
744,20,4,-269.102508800000010,8983496.210999999195337,300200976,20,-9.167177000000001,124.451003999999998,20_4,4.000000000000000,20.000000000000000,1066.7176514
745,20,5,-299.555083000000025,8983507.582000000402331,300200990,20,-9.167071000000000,124.450728999999995,20_5,5.000000000000000,20.000000000000000,1066.7176514
746,20,6,-330.237915299999997,8983519.725999999791384,300201004,20,-9.166957999999999,124.450451999999999,20_6,6.000000000000000,20.000000000000000,1066.7176514
